shipment_id,supplier,product,country,shipment_mode,scheduled_delivery_date,predicted_severe_delay_probability,risk_rank,review_flag,total_value_usd,top_prediction_contributors
ASN-29128,Aurobindo Pharma Limited,"Lamivudine 10mg/ml, oral solution, Bottle, 240 ml",Ghana,Air,2014-12-24,0.15447154471544716,494,0,2724.15,Not computed
DN-3957,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Mozambique,Truck,2014-12-31,0.15447154471544716,495,0,5265288.460000001,Not computed
DN-4043,SCMS from RDC,"Abacavir/Lamivudine 60/30mg, dispersible tablets, 60 Tabs",Rwanda,Truck,2015-01-14,0.15447154471544716,496,0,30692.7,Not computed
ASN-29930,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Nigeria,Air,2015-01-19,0.15447154471544716,497,0,271806.0,Not computed
ASN-29931,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Nigeria,Air,2015-01-19,0.15447154471544716,498,0,279816.0,Not computed
ASN-29932,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Nigeria,Air,2015-01-19,0.15447154471544716,499,0,282664.0,Not computed
ASN-29933,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Nigeria,Air,2015-01-19,0.15447154471544716,500,0,282664.0,Not computed
ASN-29936,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Nigeria,Air,2015-01-19,0.15447154471544716,501,0,283020.0,Not computed
DN-3871,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, [DON] dispersible tablets, 60 Tabs",South Sudan,Air,2015-01-30,0.15447154471544716,502,0,0.0,Not computed
DN-3984,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Zambia,Truck,2015-01-30,0.15447154471544716,503,0,92307.28,Not computed
DN-4063,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Côte d'Ivoire,Truck,2015-01-30,0.15447154471544716,504,0,320947.84,Not computed
DN-4090,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Haiti,Air,2015-01-30,0.15447154471544716,505,0,37800.0,Not computed
DN-4055,SCMS from RDC,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Rwanda,Air,2015-01-31,0.15447154471544716,506,0,691.74,Not computed
DN-4095,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Uganda,Air,2015-02-03,0.15447154471544716,507,0,219372.3,Not computed
ASN-30673,PHARMACY DIRECT,"Etravirine 100mg [Intelence], tablets, 120 Tabs",South Africa,Truck,2015-02-12,0.15447154471544716,508,0,51.19,Not computed
ASN-30715,PHARMACY DIRECT,"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",South Africa,Truck,2015-02-16,0.15447154471544716,509,0,66.2,Not computed
DN-4070,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Uganda,Truck,2015-02-16,0.15447154471544716,510,0,120375.0,Not computed
DN-4103,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Uganda,Truck,2015-02-16,0.15447154471544716,511,0,11940.0,Not computed
DN-4104,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Tanzania,Truck,2015-02-16,0.15447154471544716,512,0,38778.0,Not computed
DN-4106,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Uganda,Truck,2015-02-17,0.15447154471544716,513,0,21928.62,Not computed
DN-4089,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Tanzania,Truck,2015-02-25,0.15447154471544716,514,0,40000.0,Not computed
DN-4092,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Côte d'Ivoire,Truck,2015-02-25,0.15447154471544716,515,0,227054.08,Not computed
DN-4105,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Uganda,Truck,2015-02-27,0.15447154471544716,516,0,185843.7,Not computed
DN-4138,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Côte d'Ivoire,Truck,2015-02-27,0.15447154471544716,517,0,652000.0,Not computed
DN-4139,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Côte d'Ivoire,Truck,2015-02-27,0.15447154471544716,518,0,699920.0,Not computed
DN-4133,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Nigeria,Air Charter,2015-02-28,0.15447154471544716,519,0,154400.0,Not computed
DN-4123,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Nigeria,Air Charter,2015-03-02,0.15447154471544716,520,0,1088122.2,Not computed
DN-4134,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Nigeria,Air Charter,2015-03-02,0.15447154471544716,521,0,80564.0,Not computed
ASN-31069,PHARMACY DIRECT,"Darunavir 300mg [Prezista], tablets, 120 Tabs",South Africa,Truck,2015-03-09,0.15447154471544716,522,0,7056.56,Not computed
DN-4151,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Uganda,Truck,2015-03-16,0.15447154471544716,523,0,23965.2,Not computed
ASN-31073,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Zimbabwe,Air,2015-03-19,0.15447154471544716,524,0,200021.8,Not computed
DN-4175,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Côte d'Ivoire,Truck,2015-03-27,0.15447154471544716,525,0,59400.0,Not computed
DN-4057,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Guyana,Air,2015-03-31,0.15447154471544716,526,0,22377.6,Not computed
DN-4111,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Zambia,Truck,2015-03-31,0.15447154471544716,527,0,341595.36,Not computed
DN-4160,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Zimbabwe,Truck,2015-03-31,0.15447154471544716,528,0,23556.0,Not computed
ASN-30498,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",Ghana,Air,2015-04-10,0.15447154471544716,529,0,35838.35,Not computed
ASN-31449,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Zimbabwe,Air,2015-04-22,0.15447154471544716,530,0,203409.36,Not computed
DN-4164,SCMS from RDC,"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",Zimbabwe,Truck,2015-04-30,0.15447154471544716,531,0,14294.05,Not computed
DN-4181,SCMS from RDC,"Abacavir 20mg/ml, oral solution, Bottle, 240 ml",Rwanda,Truck,2015-04-30,0.15447154471544716,532,0,3435.49,Not computed
DN-4249,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Uganda,Truck,2015-04-30,0.15447154471544716,533,0,297774.92,Not computed
DN-4192,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Zambia,Truck,2015-05-01,0.15447154471544716,534,0,5768697.6,Not computed
ASN-31819,"Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests",Sierra Leone,Air,2015-05-06,0.15447154471544716,535,0,30750.0,Not computed
ASN-32137,PHARMACY DIRECT,"Etravirine 100mg [Intelence], tablets, 120 Tabs",South Africa,Truck,2015-05-12,0.15447154471544716,536,0,2060.1,Not computed
ASN-32138,PHARMACY DIRECT,"Saquinavir 200mg [Invirase], capsules, 270 Caps",South Africa,Truck,2015-05-12,0.15447154471544716,537,0,1284.78,Not computed
ASN-32051,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Zimbabwe,Air,2015-05-21,0.15447154471544716,538,0,213089.48,Not computed
ASN-32400,ACOUNS NIGERIA LTD,"HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests",Nigeria,Air,2015-05-25,0.15447154471544716,539,0,407642.25,Not computed
DN-4178,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Burundi,Air,2015-05-29,0.15447154471544716,540,0,83159.45999999999,Not computed
DN-4212,SCMS from RDC,"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",Côte d'Ivoire,Truck,2015-05-29,0.15447154471544716,541,0,14912.1,Not computed
DN-4234,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Mozambique,Truck,2015-05-29,0.15447154471544716,542,0,220143.52,Not computed
DN-4237,SCMS from RDC,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Mozambique,Truck,2015-05-29,0.15447154471544716,543,0,3408.0,Not computed
DN-4250,SCMS from RDC,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",Zambia,Truck,2015-05-29,0.15447154471544716,544,0,227046.44,Not computed
DN-4257,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Zambia,Truck,2015-05-29,0.15447154471544716,545,0,5742691.2,Not computed
DN-4265,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Uganda,Truck,2015-06-15,0.15447154471544716,546,0,225327.96,Not computed
ASN-32567,Aurobindo Pharma Limited,"Nevirapine 50mg, dispersible tablets (tablets for oral suspension), 30 Tabs",Cameroon,Air,2015-06-17,0.15447154471544716,547,0,5520.0,Not computed
DN-4293,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Senegal,Air,2015-06-22,0.15447154471544716,548,0,1864.0,Not computed
ASN-32670,HETERO LABS LIMITED,"Lamivudine 300mg, tablets, 30 Tabs",Senegal,Air,2015-06-23,0.15447154471544716,549,0,200.0,Not computed
ASN-32754,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Nigeria,Air,2015-06-30,0.15447154471544716,550,0,505609.0,Not computed
ASN-32756,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Nigeria,Air,2015-06-30,0.15447154471544716,551,0,565150.0,Not computed
ASN-32758,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Nigeria,Air,2015-06-30,0.15447154471544716,552,0,414473.0,Not computed
DN-4228,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Nigeria,Air Charter,2015-06-30,0.15447154471544716,553,0,653491.2,Not computed
DN-4245,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Nigeria,Air Charter,2015-06-30,0.15447154471544716,554,0,386000.0,Not computed
DN-4263,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Nigeria,Air Charter,2015-06-30,0.15447154471544716,555,0,49176.0,Not computed
DN-4280,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Nigeria,Air Charter,2015-06-30,0.15447154471544716,556,0,108080.0,Not computed
DN-4288,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Zambia,Truck,2015-06-30,0.15447154471544716,557,0,410995.2,Not computed
DN-4294,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Guyana,Air,2015-06-30,0.15447154471544716,558,0,33802.56,Not computed
DN-4297,SCMS from RDC,"Abacavir/Lamivudine 60/30mg, dispersible tablets, 60 Tabs",Rwanda,Truck,2015-06-30,0.15447154471544716,559,0,58962.56,Not computed
ASN-32998,HETERO LABS LIMITED,"Lamivudine 300mg, tablets, 30 Tabs",Burkina Faso,Air,2015-07-11,0.15447154471544716,560,0,280.0,Not computed
DN-4298,SCMS from RDC,"Abacavir/Lamivudine 60/30mg, dispersible tablets, 60 Tabs",Uganda,Truck,2015-07-15,0.15447154471544716,561,0,57180.2,Not computed
DN-4305,SCMS from RDC,"Efavirenz 200mg, scored tablets, 90 Tabs",Cameroon,Air,2015-07-16,0.15447154471544716,562,0,28839.3,Not computed
DN-4307,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Zimbabwe,Truck,2015-07-31,0.15447154471544716,563,0,1404206.37,Not computed
DN-4309,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Uganda,Truck,2015-07-31,0.15447154471544716,564,0,534870.52,Not computed
DN-4314,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Côte d'Ivoire,Truck,2015-07-31,0.15447154471544716,565,0,515610.56,Not computed
DN-4325,SCMS from RDC,"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",Uganda,Truck,2015-08-14,0.15447154471544716,566,0,240452.92,Not computed
DN-4326,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Côte d'Ivoire,Truck,2015-08-14,0.15447154471544716,567,0,31262.0,Not computed
DN-4284,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs","Congo, DRC",Air,2015-08-17,0.15447154471544716,568,0,76284.0,Not computed
ASN-33864,PHARMACY DIRECT,"Darunavir 600mg [Prezista], tablets, 60 Tabs",South Africa,Truck,2015-08-24,0.15447154471544716,569,0,2196.16,Not computed
DN-4343,SCMS from RDC,"Abacavir/Lamivudine 600/300mg, tablets, 30 Tabs",Nigeria,Air,2015-09-30,0.15447154471544716,570,0,65877.75,Not computed
DN-4072,SCMS from RDC,"Lamivudine/Zidovudine 30/60mg, dispersible tablets, 60 Tabs",Zimbabwe,Truck,2015-01-30,0.10543309998233447,571,0,60609.43,Not computed
ASN-23338,Aurobindo Pharma Limited,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Cameroon,Air,2014-01-08,0.10144927536231885,572,0,417790.5,Not computed
ASN-23425,Aurobindo Pharma Limited,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Cameroon,Air,2014-01-08,0.10144927536231885,573,0,420711.8,Not computed
ASN-23375,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml",Nigeria,Air,2014-01-10,0.10144927536231885,574,0,59883.26,Not computed
ASN-23738,Aurobindo Pharma Limited,"Zidovudine 100mg, capsules, 100 Caps",Côte d'Ivoire,Air,2014-01-17,0.10144927536231885,575,0,2925.0,Not computed
ASN-23017,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Haiti,Air,2014-01-23,0.10144927536231885,576,0,475.2,Not computed
DN-3487,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Zimbabwe,Truck,2014-01-31,0.10144927536231885,577,0,41409.29,Not computed
DN-3497,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Rwanda,Truck,2014-01-31,0.10144927536231885,578,0,366311.6,Not computed
DN-3505,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Tanzania,Truck,2014-01-31,0.10144927536231885,579,0,688525.12,Not computed
DN-3518,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Rwanda,Truck,2014-01-31,0.10144927536231885,580,0,1297551.9,Not computed
DN-3520,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Rwanda,Truck,2014-01-31,0.10144927536231885,581,0,57878.0,Not computed
DN-3536,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Rwanda,Truck,2014-01-31,0.10144927536231885,582,0,107458.56,Not computed
ASN-24156,Orasure Technologies Inc.,"HIV 1/2, OraQuick Advance HIV Rapid Antibody Kit, 100 Tests",Mali,Air,2014-02-12,0.10144927536231885,583,0,1400.0,Not computed
DN-3491,SCMS from RDC,"Zidovudine 300mg, tablets, 60 Tabs",Zambia,Truck,2014-02-13,0.10144927536231885,584,0,35433.0,Not computed
ASN-24127,HETERO LABS LIMITED,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Mozambique,Air,2014-02-14,0.10144927536231885,585,0,2027500.0,Not computed
DN-3533,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Tanzania,Truck,2014-02-14,0.10144927536231885,586,0,185815.52,Not computed
ASN-23721,Aurobindo Pharma Limited,"Nevirapine 200mg, tablets, 60 Tabs",Uganda,Air,2014-02-22,0.10144927536231885,587,0,40986.0,Not computed
DN-3492,SCMS from RDC,"Efavirenz 200mg, scored tablets, 90 Tabs",Rwanda,Truck,2014-02-28,0.10144927536231885,588,0,24049.8,Not computed
DN-3527,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Uganda,Air,2014-02-28,0.10144927536231885,589,0,53830.94,Not computed
DN-3541,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Nigeria,Air Charter,2014-02-28,0.10144927536231885,590,0,972756.3,Not computed
DN-3544,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs",Côte d'Ivoire,Air,2014-02-28,0.10144927536231885,591,0,39375.0,Not computed
DN-3546,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Côte d'Ivoire,Air,2014-02-28,0.10144927536231885,592,0,139824.75,Not computed
DN-3551,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Nigeria,Air Charter,2014-02-28,0.10144927536231885,593,0,3438638.0,Not computed
DN-3556,SCMS from RDC,"Abacavir/Lamivudine 600/300mg, scored tablets, 30 Tabs",Côte d'Ivoire,Truck,2014-02-28,0.10144927536231885,594,0,8260.72,Not computed
DN-3557,SCMS from RDC,"Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs",Côte d'Ivoire,Air,2014-02-28,0.10144927536231885,595,0,18749.64,Not computed
ASN-24722,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Côte d'Ivoire,Air,2014-03-14,0.10144927536231885,596,0,472000.0,Not computed
ASN-24427,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Côte d'Ivoire,Air,2014-03-17,0.10144927536231885,597,0,35046.0,Not computed
DN-3574,SCMS from RDC,"Efavirenz/Emtricitabine/Tenofovir Disoproxil Fumarate 600/200/300mg, tablets, 30 Tabs",Zambia,Truck,2014-03-21,0.10144927536231885,598,0,45966.74,Not computed
DN-3607,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Uganda,Truck,2014-03-21,0.10144927536231885,599,0,281979.88,Not computed
DN-3578,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Rwanda,Air,2014-03-25,0.10144927536231885,600,0,121140.0,Not computed
DN-3581,SCMS from RDC,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",South Sudan,Air,2014-03-31,0.10144927536231885,601,0,44381.46,Not computed
DN-3601,SCMS from RDC,"Lamivudine 150mg, tablets, 60 Tabs",Côte d'Ivoire,Air,2014-03-31,0.10144927536231885,602,0,4300.0,Not computed
ASN-24703,Aurobindo Pharma Limited,"Didanosine 250mg, delayed-release capsules, 30 Caps",Mozambique,Air,2014-04-09,0.10144927536231885,603,0,6064.0,Not computed
ASN-24552,Aurobindo Pharma Limited,"Zidovudine 300mg, tablets, 60 Tabs",Nigeria,Air,2014-04-14,0.10144927536231885,604,0,140810.76,Not computed
DN-3589,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Uganda,Truck,2014-04-20,0.10144927536231885,605,0,490058.5,Not computed
ASN-25486,Aurobindo Pharma Limited,"Didanosine 250mg, delayed-release capsules, 30 Caps",Côte d'Ivoire,Air,2014-04-29,0.10144927536231885,606,0,9096.0,Not computed
DN-3602,SCMS from RDC,"Nevirapine 200mg, tablets, 60 Tabs",Uganda,Truck,2014-04-30,0.10144927536231885,607,0,29300.9,Not computed
ASN-25196,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Mozambique,Air,2014-05-02,0.10144927536231885,608,0,711840.0,Not computed
ASN-25197,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Mozambique,Air,2014-05-02,0.10144927536231885,609,0,408160.0,Not computed
DN-3641,SCMS from RDC,"Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs",Rwanda,Truck,2014-05-05,0.10144927536231885,610,0,128640.82,Not computed
DN-3659,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Tanzania,Truck,2014-05-05,0.10144927536231885,611,0,1260516.18,Not computed
DN-3593,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Tanzania,Truck,2014-05-15,0.10144927536231885,612,0,664036.02,Not computed
DN-3683,SCMS from RDC,"Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs",Haiti,Air,2014-05-15,0.10144927536231885,613,0,26400.0,Not computed
DN-3615,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Zambia,Air,2014-05-19,0.10144927536231885,614,0,145268.64,Not computed
DN-3543,SCMS from RDC,"Abacavir/Lamivudine 60/30mg, dispersible tablets, 60 Tabs",Tanzania,Truck,2014-05-29,0.10144927536231885,615,0,157500.0,Not computed
DN-3690,SCMS from RDC,"Abacavir 300mg, tablets, 60 Tabs",Tanzania,Truck,2014-05-30,0.10144927536231885,616,0,30399.61,Not computed
DN-3712,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Burundi,Air,2014-05-30,0.10144927536231885,617,0,45391.62,Not computed
ASN-26334,Aurobindo Pharma Limited,"Didanosine 250mg, delayed-release capsules, 30 Caps",Côte d'Ivoire,Air,2014-06-11,0.10144927536231885,618,0,15038.72,Not computed
ASN-25888,STRIDES ARCOLAB LIMITED,"Nevirapine 200mg, tablets, 60 Tabs",Zimbabwe,Air Charter,2014-06-14,0.10144927536231885,619,0,15400.0,Not computed
ASN-26146,CIPLA LIMITED,"Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs",Zimbabwe,Air Charter,2014-06-14,0.10144927536231885,620,0,118472.49,Not computed
DN-3689,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Rwanda,Truck,2014-06-16,0.10144927536231885,621,0,658905.94,Not computed
ASN-26314,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),"Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs",Zimbabwe,Air,2014-06-24,0.10144927536231885,622,0,57439.8,Not computed
ASN-26518,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit, 100 Tests",Côte d'Ivoire,Air,2014-06-24,0.10144927536231885,623,0,120000.0,Not computed
ASN-26134,Aurobindo Pharma Limited,"Efavirenz 50mg, capsule, 30 Caps",Haiti,Air,2014-06-25,0.10144927536231885,624,0,624.0,Not computed
DN-3706,SCMS from RDC,"Efavirenz 600mg, tablets, 30 Tabs",Côte d'Ivoire,Truck,2014-06-30,0.10144927536231885,625,0,166500.0,Not computed
DN-3737,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg, tablets, 120 Tabs",Guyana,Air,2014-06-30,0.10144927536231885,626,0,21319.77,Not computed
DN-3758,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Tanzania,Truck,2014-06-30,0.10144927536231885,627,0,278926.2,Not computed
DN-3759,SCMS from RDC,"Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs",Tanzania,Truck,2014-06-30,0.10144927536231885,628,0,202683.6,Not computed
DN-3772,SCMS from RDC,"Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs",Zimbabwe,Air,2014-06-30,0.10144927536231885,629,0,7892.0,Not computed
DN-3608,SCMS from RDC,"Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs",Uganda,Truck,2014-07-04,0.10144927536231885,630,0,344245.1,Not computed
ASN-26454,Aurobindo Pharma Limited,"Nevirapine 10mg/ml, oral suspension w/syringe, Bottle, 240 ml",Haiti,Air,2014-07-14,0.10144927536231885,631,0,1564.55,Not computed
